mightily	ازبس अज़बस
mighty	استوار بیر उस्तुवार बीर
military	اردو اُرْدُوْ جنگی فوج فوجو فوجوں فوجیں उर्दू जंगी फ़ौज
milk	اسرار دودھ دودھو دودھوں سر شیر شیرو شیروں दूध शीर शेर सर सिर सिर्र सुर
milkman	دودھ والا दूधवाला
mimicry	سوانگ سْوَانْگ سْوَانْگو سْوَانْگوں स्वाँग
mincemeat	قِیمَہ قیمہ क़ीमा
mind	دماغ دماغو دماغوں ذہن مانس ज़ेहन दिमाग़ माँस मानस मानुस
mindful	ساودھان सावधान
mindless	ناسمجھ नासमझ
mine	معدن کهان کهانو کهانوں کهانیں खान
miniature	آپ بو بو رہا تھا بو رہا ہو بو رہا ہو گا بو رہا ہوتا بو رہا ہوں بو رہا ہوں گا بو رہا ہے بو رہی تھی بو رہی تھیں بو رہی ہو بو رہی ہو گی بو رہی ہوتی بو رہی ہوں بو رہی ہوں گی بو رہی ہیں بو رہی ہے بو رہے تھے بو رہے ہو بو رہے ہو گے بو رہے ہوتے بو رہے ہوں بو رہے ہوں گے بو رہے ہیں بو کر، بو کے بوا تھا بوا ہو بوا ہو گا بوا ہوتا بوا ہوں بوا ہوں گا بوا ہے بوتا بوتا تھا بوتا ہو بوتا ہو گا بوتا ہوتا بوتا ہوں بوتا ہوں گا بوتا ہے بوتی بوتی تھی بوتی تھیں بوتی ہو بوتی ہو گی بوتی ہوتی بوتی ہوں بوتی ہوں گی بوتی ہیں بوتی ہے بوتے بوتے تھے بوتے ہو بوتے ہو گے بوتے ہوتے بوتے ہوں بوتے ہوں گے بوتے ہیں بونا بونو بونوں بونے بونے والا بوو بوی بوی تھی بوی تھیں بوی ہو بوی ہو گی بوی ہوتی بوی ہوں بوی ہوں گی بوی ہیں بوی ہے بویں، بوئے بوے بوے تھے بوے ہو بوے ہو گے بوے ہوتے بوے ہوں بوے ہوں گے بوے ہیں تم تم بوو تم بوو گی تم بوو گے تو تو بوے تو بوے گا تو بوے گی میں میں بووں میں بووں گا میں بووں گی وہ وہ بویں وہ بویں گی وہ بویں گے وہ بوے وہ بوے گا وہ بوے گی ہم ہم بویں ہم بویں گی ہم بویں گے یہ बोना बौना
minister	وزیر وزیرو وزیروں वज़ीर
ministry	وزارت وزارتو وزارتوں وزارتیں विज़ारत
minor	ادنیٰ چھوٹا چھوٹی چھوٹے अदना छोटा
minority	اقلیت اقلیتو اقلیتوں اقلیتیں اَقَلِّیَت अक़ल्लियत
minuscule	ذرا ज़रा
miracle	حکمت حکمتو حکمتوں حکمتیں عجوبہ معجزات معجزہ مُعْجِزَہ کرشمہ کَرِشْمَا کَرِشْمَو کَرِشْمَوں کَرِشْمَہ کَرِشْمَے अजूबा करिश्मा मोअजिज़ा मोजिज़ा हिकमत
mirage	سراب سرابو سرابوں مایا माया सराब
mirror	śīśā آئینہ درپں شیشو شیشوں شیشہ شیشے आईना दर्पण शीशा
misapprehension	غلط فہمی ग़लत फ़हमी
miscarriage	اسقاط اسقاط حمل
miscarrying	اسقاط
miscegenation	اختلاط نسل
miscellaneous	چُھٹّا چُھٹّو چُھٹّوں چُھٹّی چُھٹّے چھٹا چھٹی چھٹے छुट्टा
mischance	اتفاق اِتِّفاق इत्तिफ़ाक़
mischief	شیطنت शैतनत
mischievous	شرارتی شَرارَتی شَیطان شیطان شیطانی शरारती शैतान शैतानी
mischievousness	جھانجھ جھان٘جھ جھان٘جھو جھان٘جھوں جھان٘جھیں झाँझ
misconception	غلط فہمی ग़लत फ़हमी
misdeed	اپرادھ اپرادھو اپرادھوں ظلم ظُلم ظُلمو ظُلموں ظُلْم अपराध ज़ुल्म
misery	دین दीन दैन
misfortune	ابتلا اِبْتِلا بلا بلاؤ بلاؤں بلائیں بلّا بلّو بلّوں بلّے بَلّا بُلا بُلو بُلوں بُلے بِلا بِلو بِلوں بِلے نحوست इब्तिला नहूसत बला बल्ला बिल्ला बुल्ला
misgiving	اندیشہ अंदेशा
misplace	آپ تم تم گُماؤ تم گُماؤ گی تم گُماؤ گے تو تو گُمائے تو گُمائے گا تو گُمائے گی میں میں گُماؤں میں گُماؤں گا میں گُماؤں گی وہ وہ گُمائیں وہ گُمائیں گی وہ گُمائیں گے وہ گُمائے وہ گُمائے گا وہ گُمائے گی گمانا گُما گُما رہا تھا گُما رہا ہو گُما رہا ہو گا گُما رہا ہوتا گُما رہا ہوں گُما رہا ہوں گا گُما رہا ہے گُما رہی تھی گُما رہی تھیں گُما رہی ہو گُما رہی ہو گی گُما رہی ہو گے گُما رہی ہوتی گُما رہی ہوں گُما رہی ہوں گی گُما رہی ہوں گے گُما رہی ہیں گُما رہی ہے گُما رہے تھے گُما رہے ہو گُما رہے ہو گے گُما رہے ہوتے گُما رہے ہوں گُما رہے ہوں گے گُما رہے ہیں گُما کر، گُما کے گُماؤ گُمائی گُمائی تھی گُمائی تھیں گُمائی ہو گُمائی ہو گی گُمائی ہوتی گُمائی ہوں گُمائی ہوں گی گُمائی ہیں گُمائی ہے گُمائیں، گُمائیے گُمائے گُمائے تھے گُمائے ہو گُمائے ہو گے گُمائے ہوتے گُمائے ہوں گُمائے ہوں گے گُمائے ہیں گُماتا گُماتا تھا گُماتا ہو گُماتا ہو گا گُماتا ہوتا گُماتا ہوں گُماتا ہوں گا گُماتا ہے گُماتی گُماتی تھی گُماتی تھیں گُماتی ہو گُماتی ہو گی گُماتی ہوتی گُماتی ہوں گُماتی ہوں گی گُماتی ہیں گُماتی ہے گُماتے گُماتے تھے گُماتے ہو گُماتے ہو گے گُماتے ہوتے گُماتے ہوں گُماتے ہوں گے گُماتے ہیں گُمانا گُمانے گُمانے والا گُمایا گُمایا تھا گُمایا ہو گُمایا ہو گا گُمایا ہوتا گُمایا ہوں گُمایا ہوں گا گُمایا ہے ہم ہم گُمائیں ہم گُمائیں گی ہم گُمائیں گے یہ गुमाना
missing	لاپتہ لاپَتَہ लापता
mission	رسائل رسالہ रिसाला
mist	کہرا कुहरा
mistake	ترٹی تقصیر تْرُٹِی تْرُٹِیاں تْرُٹِیو تْرُٹِیوں غلط غلط فہمی غلطی غلطیاں غلطیو غلطیوں ग़लत ग़लत फ़हमी ग़लती त्रुटि
mistaken	غلط ग़लत
mister	بابو سرکار سرکارو سرکاروں سرکاریں سَرْکار صاحب صاحبہ सरकार साहिब
mistress	یار यार
misunderstanding	اختلاف इख़्तिलाफ़
mixing	ملن مَلِن مِلَن मलिन मिलन
mixture	آمیزش آمیزِش اختلاط आमेज़िश इख़्तिलात
mob	اژدہام بھیڑ भीड़ भेड़
mode	روپ صفات صفت طرح طرحو طرحوں طرحیں عادات عادت आदत तरह रूप सिफ़त सिफ़ात
model	نقشو نقشوں نقشہ نقشے نَقْشَہ नक़्शा
moderator	منتظم منتظمو منتظموں مُنْتَظِم मुंतज़िम
modern	آدُھنِک آدھنک आधुनिक
modernisation	جدت जिद्दत
modesty	پردو پردوں پردہ پردے پَرْدَہ पर्दा
modification	اصلاح اِصْلاح इस्लाह
moist	آبی شاداب نم گِیلا گیلا گیلی گیلے आबी गीला नम
moisture	نم گیلا پن गेला पन नम
mom	اماؤں امائیں اماں امی اَمّی अम्माँ अम्मी
moment	ثانیو ثانیوں ثانیَہ ثانیہ ثانیے دم پلک दम दुम पलक सानिया
mommy	اماؤں امائیں اماں अम्माँ
monarch	بادشاہ بَادْشَاہ بَادْشَاہو بَادْشَاہوں راجا बादशाह राजा
monarchy	بادشاہت بادشاہتو بادشاہتوں بادشاہتیں راج راج شاہی راجـ ـراج बादशाहत राज राजशाही
monastery	تکیہ مٹھ तकिया तक्या मठ
monday	پَیر پِیر پیر पीर पैर
money	ارتھ جوکھم دھن دھُن مال अर्थ जोखिम धन धुन माल
moneyed	دھنی धनी
monition	اطلاع نامہ
monk	راہب راہبو راہبوں راہِب राहिब
monkey	بندر बंदर बन्दर
monopolist	اجارہ دار इजारा दार
monopolistic	اجارہ دارانہ
monopoly	اجارہ داری इजारा दारी
monotheism	توحید تَوحِید तौहीद
monotonous	اجیرن
monster	بلا بلاؤ بلاؤں بلائیں بلّا بلّو بلّوں بلّے بَلّا بُلا بُلو بُلوں بُلے بِلا بِلو بِلوں بِلے راکھس رَاکَھسْ बला बल्ला बिल्ला बुल्ला राखस
month	رتو رِتُو مہینا مہینہ ऋतु महीना रितु
moocher	اچکا
moodily	اداسی سے उदासी से
moon	قمر چندا چندر چندرما चंदा चंद्र चन्द्रमा
moonlight	مہتاب महताब
moonstruck	پاغل پاغَل پاگل पागल पाग़ल
moral	اخلاقی ادبی अख़लाक़ी अदबी
morale	حوصلہ حَوصَلو حَوصَلوں حَوصَلَہ حَوصَلہ حَوصَلے हौसला
moralisation	اخلاقی تلقین
moralism	اخلاقیت
moralistic	اخلاق آمیز अख़लाक़ आमेज़
morally	اخلاقاً अख़लाक़न
morals	اخلاق اَخْلاق اِخْلاق अख़लाक़
morbid	اجیرن
more	اور और
moreover	اما بلکہ अम्मा उमा बल्कि
mores	اطوار طور طورو طوروں तूर
moribund	مردنی मर्दनी मुर्दनी
mormon	مورمن मॉरमन
mormonism	مورمنیت
morning	اشا تڑکا صبح صبحو صبحوں صبحیں پربهات उषा तड़का प्रभात सुबह
morocco	فاس फ़ास
moron	احمق مورکھ मूर्ख
moronic	احمقانه
morsel	کھنڈ खंड
mortal	فانی फ़ानी
mortality	موت مُوت मूत मौत
mortar	توپ तोप
mosquito	مَچَّھر مَچَّھرو مَچَّھروں مچھر मच्छर
mot	اصول उसूल
mote	ذرّو ذرّوں ذرّہ ذرّے ذرہ ज़र्रा
moth	پروانہ परवाना
mother	اما اماؤں امائیں اماں ماتا ماتر مادر अम्मा अम्माँ उमा माता मातृ मादर
motherland	اپنا ملک अपना मुल्क
motion	اسرار رفتار سر रफ़्तार सर सिर सिर्र सुर
motionless	ابچل अबिचल
motive	ارتھ مطلب अर्थ मतलब
motives	اسباب अस्बाब
motorcycle	موٹر سائیکل मोटरसाइकिल
motto	اصول उसूल
mount	ابھار اطوار اُبھار طور طورو طوروں उभार तूर तौर
mountain	جبل پروت پَرْوَت پَہاڑ پہاڑ پہاڑو پہاڑوں کوہ कोह जबल पर्वत पहाड़
mouse	اندر چوہا अनिद्र अन्दर इन्दुर इन्द्र चूहा
moustache	مونچھ मूँछ
movie	فلم چلچتر चलचित्र फ़िल्म
moving	اسرار انتقال اِنْتِقال اِنْتِقالو اِنْتِقالوں سر इंतिक़ाल सर सिर सिर्र सुर
mr	āġā آغا آقا आक़ा आग़ा
much	ادھک بسیار بہت خوب अधिक ख़ूब बहुत बिसयार
muck	کیچڑ कीचड़
mud	گل गल गिल गुल
muddiness	ابہام
muddleheaded	ناسمجھ नासमझ
mug	اچکا
multitude	بھیڑ ثروت کل कल किल कुल भीड़ भेड़
multitudinous	اجماعی
mum	امی اَمّی अम्मी
mummer	اداکار اداکارو اداکاروں اداکاریں अदाकार
mummy	اماؤں امائیں اماں अम्माँ
munificence	ادار उदार
munificent	ادار उदार
murder	آپ تم تم مارو تم مارو گی تم مارو گے تو تو مارے تو مارے گا تو مارے گی خون قتل مار مار رہا تھا مار رہا ہو مار رہا ہو گا مار رہا ہوتا مار رہا ہوں مار رہا ہوں گا مار رہا ہے مار رہی تھی مار رہی تھیں مار رہی ہو مار رہی ہو گی مار رہی ہوتی مار رہی ہوں مار رہی ہوں گی مار رہی ہیں مار رہی ہے مار رہے تھے مار رہے ہو مار رہے ہو گے مار رہے ہوتے مار رہے ہوں مار رہے ہوں گے مار رہے ہیں مار کر، مار کے مارا تھا مارا ہو مارا ہو گا مارا ہوتا مارا ہوں مارا ہوں گا مارا ہے مارتا مارتا تھا مارتا ہو مارتا ہو گا مارتا ہوتا مارتا ہوں مارتا ہوں گا مارتا ہے مارتی مارتی تھی مارتی تھیں مارتی ہو مارتی ہو گی مارتی ہوتی مارتی ہوں مارتی ہوں گی مارتی ہیں مارتی ہے مارتے مارتے تھے مارتے ہو مارتے ہو گے مارتے ہوتے مارتے ہوں مارتے ہوں گے مارتے ہیں مارنا مارنے مارنے والا مارو ماری ماری تھی ماری تھیں ماری ہو ماری ہو گی ماری ہوتی ماری ہوں ماری ہوں گی ماری ہیں ماری ہے ماریں، مارئے مارے مارے تھے مارے ہو مارے ہو گے مارے ہوتے مارے ہوں مارے ہوں گے مارے ہیں میں میں ماروں میں ماروں گا میں ماروں گی وہ وہ ماریں وہ ماریں گی وہ ماریں گے وہ مارے وہ مارے گا وہ مارے گی ہم ہم ماریں ہم ماریں گی ہم ماریں گے یہ क़त्ल ख़ून मारना
murderer	قاتل قاتلو قاتلوں قاتِل ہتیارا क़ातिल हत्यारा
murderous	ہتیارا हत्यारा
muscular	بلوان बलवान
museum	عجائب گھر عجائب گھرو عجائب گھروں अजायबघर
music	سنگیت संगीत सङ्गीत
musician	کلاونت کلاونتو کلاونتوں گلوکار گلوکارو گلوکاروں گلوکاریں कलावंत गुलोकार
musk	مشک मुश्क
muslim	یون یَوَن यवन
muslin	ململ ململو ململوں मलमल
mustache	مونچھ मूँछ
mustard	خردل سرسوں سرشپ سَرْسوں سَرْشَپ سَرْشَپو سَرْشَپوں ख़र्दल सरसों सर्षप
mutton	حليم हलीम
mutually	ہم ہم نے ہم کو ہمارا ہماری ہمارے ہمیں हम हमको हमने हमारा हमें
mysterious	گپت गुप्त
mystery	اسرار بھید حکمت حکمتو حکمتوں حکمتیں سر भेद सर सिर सिर्र सुर हिकमत
mystic	پَیر پِیر پیر पीर पैर
myth	اساطیر افسانو افسانوں افسانہ افسانے अफ़साना अफ़्साना
mythological	اساطیری असातीरी
mythology	اساطیر
naan	نان नान
nab	اچک لینا
nabob	نواب نوابو نوابوں नवाब
nail	ناخن नाख़ुन
naive	نادان नादान
naked	عاری ننگا ننگی ننگے आरी नंगा
name	اسم اِسْم نام نامو ناموں असम इस्म नाम
namely	یعنی یَعْنی यानी
napoleon	نپولین नेपोलियन
narcissus	نرگس नरगिस
narrative	احوال داستان روایت दास्तान रिवायत
narrow	باریک تنگ तंग
nasal	غنہ غُنَّہ ग़ुन्ना
nascent	ابھرتا ہوا اپچتا ہوا उभरता हवा
nation	اقوام دیش راشٹر قوم क़ौम देश राष्ट्र
national	قومی क़ौमी
nationalism	قوم پرستی क़ोम परसती
nationalist	قوم پرست क़ोम परसत
nationality	قومیت قَومِیَّت क़ौमिय्यत
native	اصلی असली
nativity	تولد तवल्लुद
natural	ذاتی سادھارن پراکرت پَراکِرْت ज़ाती प्राकृत साधारण
nature	اخلاق اَخْلاق اِخْلاق روپ سرشت سرشٹی طبیعت طَبِیَت فطرت अख़लाक़ तबियत फ़ितरत रूप सरिश्त सृष्टि
naught	صفر صفرو صفروں सिफ़र
naughtiness	جھانجھ جھان٘جھ جھان٘جھو جھان٘جھوں جھان٘جھیں شیطنت झाँझ शैतनत
naughty	شرارتی شَرارَتی शरारती
nausea	ابکائی اُبْکائی उब्काई
nautical	جہازی जहाज़ी
naval	جہازی जहाज़ी
navel	نابھی ناف नाफ़ नाभि
near	قریب نزدیک क़रीब नज़दीक
nearby	آس پاس ارد گرد نزدیک आस-पास इर्द-गिर्द नज़दीक
nearly	تقریباً قریب قریب قریب क़रीब क़रीब-क़रीब तक़रीबन
nearness	نزدیکی
neat	اجلا اجلی نظیف उजला उजली नज़ीफ़
neatness	اجلاپن
nebulous	ابر نما अब्र नुमा
necessary	آوشیک ضروری ضُرُوری لازم आवश्यक ज़ुरूरी लाज़िम
necessity	آوشيکتا احتياج ضرورت आवश्यकता ज़रूरत
neck	گردن گردنو گردنوں گردنیں گل گلا گلو گَرْدَن गरदन गल गला गिल गुल गुलो
necklace	مالا مالاؤ مالاؤں مالائیں माला
necrology	اطلاع وفات इत्तेला-ए-वफ़ात
nectar	نوش
need	آوشيکتا احتياج ضرورت आवश्यकता ज़रूरत
needed	ضروری ضُرُوری ज़ुरूरी
needy	دین दीन दैन
nefarious	کھوٹا खोटा
negative	نکاراتمک नकारात्मक
negligence	غفلت غَفْلَت غَفْلَتو غَفْلَتوں غَفْلَتیں ग़फ़लत
negotiation	مذاکرو مذاکروں مذاکرہ مذاکرے
negro	اسود حبشی हब्शी
neither	نہ न
nervous	بد حواس
nervousness	چنتا چِنْتا चिंता
nest	گھونسلو گھونسلوں گھونسلہ گھونسلے घोंसला
net	جال جالو جالوں जाल
network	جال جالو جالوں जाल
nevertheless	اما अम्मा उमा
new	تازہ جدید جَدِید نئی نئے نیا जदीद ताज़ा नया
newly	ابھی ابھی अभी-अभी
newness	اختراع جدت इख़्तिरा जिद्दत
news	اخبار اخبارات اطلاع اَخْبَار خبر خَبَر سماچار अख़बार अख़बारात इत्तेला ख़बर समाचार
newsboy	اخبار فروش अख़बार फ़रोश
newscast	خبرنامہ
newsletter	اطلاع نامہ
newsman	اخبار فروش अख़बार फ़रोश
newspaper	اخبار اخبارات روزنامہ سماچار پتر अख़बार अख़बारात समाचारपत्र
newspaperman	اخباری نامہ نگار اخباری نمائندہ
newsprint	اخباری کاغذ
newsstand	اخباری تھڑا अख़बारी थड़ा
next	اگلا اگلی اگلے अगला
nicker	اچکا
night	اما شام شامو شاموں شامیں شب अम्मा उमा शब शब्ब शाम
nightingale	بلبل بلبلو بلبلوں بلبلیں बुलबुल
nightmare	کابوس
nighttime	رات راتو راتوں راتیں रात
nine	نو نَو ۹ ۹ - نو नौ
nineteen	انیس उन्नीस
ninety	نوے नव्वे
ninth	نوواں نووِیں نوویں नौवाँ
nitwit	احمق
no	نا ناؤ ناؤں نائیں نہیں नहीं ना
noble	ادار شریف उदार शरीफ़
nobleman	امیر अमीर
noblesse	اشراف
nocent	اذیت رساں अज़ियत रसाँ
node	ابھار اُبھار کٹھنائی उभार कठिनाई
noise	آواز ولولہ گھوش گھوشو گھوشوں आवाज़ घोष
noisy	مکھر मुखर
nomenclature	اسم بندی इस्म बंदी इस्म बन्दी
nonbeliever	ناستک ناسْتِک ناسْتِکو ناسْتِکوں नास्तिक
nonexistence	ابھاو اَبھاو अभाव
nonexistent	ابھاو اَبھاو अभाव
nonsense	احمقانہ بات لغو
nonsensical	لغو
normal	سادھارن عادی आदी साधारण
normally	عام طور سے عام طور پر عام طَور پَر आम तौर पर आम तौर से
north	اتر اُتر شمال شُمال شِمال उत्तर शिमाल शुमाल
northern	اتر اتری اُتر اُتری उत्तर उत्तरी
nosebleed	نَکْسِیر نَکْسِیرو نَکْسِیروں نَکْسِیریں نکسیر नकसीर
not	غَیر غیر غیرو غیروں نہ نہیں ग़ैर न नहीं
notations	اشارات
nothing	ادنیٰ अदना
notice	اطلاع اطلاع نامہ انتباہ انتباہو انتباہوں اِنْتِباہ دھیان इंतिबाह इत्तेला ध्यान
notification	اخبار اخبارات اشتہار اَخْبَار خبر خَبَر سماچار अख़बार अख़बारात इश्तहार ख़बर समाचार
nought	صفر صفرو صفروں सिफ़र
nourishing	بَھرَن بَھرَنو بَھرَنوں بھرن भरण
nous	ادراک अद्राक
novel	تازہ ताज़ा
novelette	ناولٹ
novella	ناولٹ
novelty	ابداع اختراع اِبْداع इख़्तिरा इब्दाअ
now	اب ابر اکنون अब अबर अब्र इब उकनून
nowadays	آج کل آج کَل आज कल
nuclear	جوہری جوہریو جوہریوں जौहरी
nude	عاری ننگا ننگی ننگے आरी नंगा
null	اشکت अशक्त
nullification	اسقاط
nullified	معطل मुअत्तल
number	تعداد تعدادو تعدادوں تعدادیں تَعْداد عدد तादाद
numeral	اسم عدد
numerous	غفیر ग़फ़ीर
numskull	ابلہ احمق
nun	راہبات راہبہ نن नन राहिबा
nuptial	ازدواجی
nuptials	وواہ विवाह
nurse	آیا आया
nutrition	کھادیہ खाद्य
nuts	پاغل پاغَل پاگل पागल पाग़ल
nutty	احمق اخروٹ کا مزہ अख़रोट का मज़ा
nymph	حور हूर
oaf	ابلہ
oafish	ابلہ
oath	سوگند شپتھ قسم پیمان کریا क़सम क़िस्म क्रिया पैमान शपथ सौगन्द
obduracy	اصرار इसरार
obedience	اطاعت اِطاعَت इताअत
obeisance	اطاعت اِطاعَت इताअत
object	ارادہ ارتھ وستو چِیز چِیزو چِیزوں چِیزیں چیز अर्थ इरादा चीज़ वस्तु
objection	شکایت शिकायत
objective	ہدف हदफ़
obligation	احسان ذمہ فرض نیم एहसान ज़िम्मा नियम नीम नेम फ़र्ज़
oblige	احسان کرنا एहसान करना
oblivion	فراموشی फ़रामोशी
obscene	فحش مردار मुर्दार
obscenity	فحش
obscure	ملن مَلِن مِلَن मलिन मिलन
obscured	ملن مَلِن مِلَن मलिन मिलन
obscurity	ابہام
observable	ادراک پذیر
observation	مد نظر مَدِّ نَظَر مَدِّ نَظَرو مَدِّ نَظَروں मद्द-ए-नज़र मद्देनज़र
observer	ناظر
obstacle	اٹک بادھا رکاوٹ अटक बाधा रुकावट
obstinacy	اصرار इसरार
obstinate	ڈِھیٹ ڈھيٹ ہٹ دھرم ढीठ हट धर्म
obstruction	بادھا بھانجی رکاوٹ बाधा भांजी रुकावट
obtained	ارجت اپلبدھ अर्जित उपलब्ध
obvious	معلوم
occasion	دفعہ فرصت موضع وار दफ़ा फ़ुर्सत वार
occasional	اتفاقی
occasionally	اب تب گاہے بہ گاہے अब तब गाहे-बगाहे
occupation	دَھنْدا دھندا دھندو دھندوں دھندے شغل ـکار قبضہ قَبْضَو قَبْضَوں قَبْضَہ قَبْضَے پیشہ کار کاروبار کاروبارو کاروباروں क़ब्ज़ा कार कारोबार धंधा पेशा
occupied	مشغول مصروف مقبوض مقبوضہ مقبوضی مقبوضے مَشْغُول مَصْرُوف مَقْبُوض مَقْبُوضَہ मक़्बूज़ मक़्बूज़ा मशग़ूल मसरूफ़
occupier	قابض क़ाबिज़
occurrence	موضع واقعات واقعہ واقِعات واقِعَہ وقوع وقوعات وُقُوع वाक़िया वाक़ियात वुक़ू
ocean	ساگر قاموس क़ामूस सागर
october	اَکْتُوبَر اکتوبر अक्तूबर
octopus	اخبوط अख़बोत
odd	اضافی इज़ाफ़ी
odor	تیکھا خوشبو ख़ुशबू तीखा
odour	عطر عِطْر इत्र
offence	اپرادھ اپرادھو اپرادھوں تقصیر अपराध
offended	اچاٹ روٹھا रूठा
offender	اَپْرادِھی اَپْرادِھیاں اَپْرادِھیو اَپْرادِھیوں اپرادھی مجرم مجرمو مجرموں अपराधी मुजरिम
offer	پرستاو प्रस्ताव
office	دفتر دَفْتَر دَفْتَرو دَفْتَروں پد दफ़्तर पद
official	ادھکاری اَدھِکاری अधिकारी
offshore	بینامی بے نامی बे नामी बेनामी
offspring	اطفال فرزند نشانی نشانیاں نشانیو نشانیوں निशानी फ़र्ज़ंद
often	اکثر अक्सर
oh	ارے یا अरे या
oil	تیل تیلو تیلوں
ok	اتفاق کرنا اچھا اچھی اچھے अच्छा इत्तिफ़ाक़ करना
old	بوڑھا قدیم پرانا क़दीम पुराना बूढ़ा
olive	زَیْتُوْن زیتون ज़ैतून
ology	ـیات یات
omen	شَگُن شگن نشانی نشانیاں نشانیو نشانیوں निशानी शगुन
omission	چُھوٹ چُھوٹو چُھوٹوں چُھوٹیں چھوٹ छूट
omniscient	ناظر
on	پر پَر پہ पः पर पे
onanism	جلق जलक़
one	ایک یَگانَہ یگانہ ۱ ۱ - ایک एक यगाना
oner	اچھوتا अछूता
ones	اپنا अपना
ongoing	احوال
onion	پیاز پیازو پیازوں کاندا कांदा कान्दा पियाज़
only	ایک بس بَس بَسو بَسوں بَسیں تنہا خالی صرف کیول ہی एक केवल ख़ाली तनहा बस सर्फ़ सिर्फ़ ही
onset	شروع शुरू
open	پدید پرکاش प्रकाश
opening	انتر دوار کشف अन्तर दव्वार दुवार द्वार
operation	کاریہ कार्य
opinion	خَیال خیال خیالو خیالوں رائے نظر نَظَر نَظَرو نَظَروں نَظَریں وچار ख़याल नज़र राय विचार
opponent	دشمن دُشمن دُشمنو دُشمنوں دُشْمَن दुश्मन
opportunism	ابن الوقتی इब्न-उल-वक़्ती
opportunist	ابن الوقت इब्न-उल-वक़्त
opportunistic	ابن الوقتی इब्न-उल-वक़्ती
opportunity	اتفاق اِتِّفاق دوار فرصت موقع مَوقَعْ مَوَاقِع इत्तिफ़ाक़ दव्वार दुवार द्वार फ़ुर्सत मौक़ा
opposed	خلاف مختلف مُخْتَلَف مُخْتَلِف ख़िलाफ़ मुख़्तलफ़ मुख़्तलिफ़
opposing	سمکھ سَمُّکھ सम्मुख
opposite	پر پَر पर
opposition	سامنا عکس अक्स सामना
oppressed	مظلوم मज़लूम
oppression	ظلم ظُلم ظُلمو ظُلموں ظُلْم غضب غَضَب غَضَبو غَضَبوں ग़ज़ब ज़ुल्म
oppressive	اجیرن غضب غَضَب غَضَبو غَضَبوں ग़ज़ब
option	اختیار इख़्तियार
optional	اختیاری इख़्तियारी
opulent	دھنی धनी
or	بے شک وا چاہے کہ یا कि चाहे बेशक या वा
orange	مالْٹا مالٹا مالٹو مالٹوں مالٹے माल्टा
orb	گولا گولی گولیاں گولیو گولیوں गोला गोली
orchard	باغ बाग़
ordeal	ابتلا اِبْتِلا इब्तिला
order	ارشاد ارشادات فرمائش فرمان فرماں فَرْمائِش نظام نِظام پروانگی پروانہ کھاتا کھاتو کھاتوں کھاتے खाता निज़ाम परवानगी परवाना फ़रमाइश फ़रमान फ़र्माइश
orderly	اردلی منظم مُنَظَّم अरदली मुनज़्ज़म
ordinance	قانون قوانین क़ानून
ordinary	رسمی سادھارن عام आम रस्मी साधारण
ordination	نفاذ فرمان
organisation	اجماع ادارہ اِدارَہ جماعت جَماعَت इदारा जमात
organised	منظم مُنَظَّم मुनज़्ज़म
organization	تنظیم تنظیمو تنظیموں تنظیمیں تَنْظِیم तंज़ीम
organizational	تنظیمی تَنْظِیمی तन्ज़ीमी
orient	اشراق इश्राक़
origin	اسرار اصل اصول سر असल उसूल सर सिर सिर्र सुर
original	اصل اصلی اصول تازہ ذاتی असल असली उसूल ज़ाती ताज़ा
originality	اصلیت اپج جدت असलियत उपज जिद्दत
ornament	النکار अलंकार
orphan	اناتھ یتیم अनाथ यतीम
orphanage	اناتھ اشرم अनाथ आश्रम
orthography	تَہَجّی تہجی ہجے तहज्जी हिज्जे
other	دوسرا دوسرو دوسروں دوسری دوسرے دیگر غَیر غیر غیرو غیروں مختلف مُخْتَلَف مُخْتَلِف ग़ैर दीगर दूसरा मुख़्तलफ़ मुख़्तलिफ़
otherwise	ورنہ वरना
otter	ادر اودبلاؤ उदर उद्र
oust	اخراج کرنا
ousting	اخراج इख़राज
outdated	تفنگ
outdoors	باہر बाहर
outer	خارجہ ख़ारिजा
outing	سیر سپاٹا सैर-सपाटा
outlaw	اچھوت
outline	رسم رسومات رَسْم रस्म
outpouring	اظہار جذبات इज़हार-ए-जज़्बात
output	کارکردگی कारकर्दगी
outrageous	اجیرن
outside	باہر بدر بدرو بدروں خارج बदर बाहर
outsider	غَیر غیر غیرو غیروں ग़ैर
oven	تندور تندورو تندوروں تنور تَنْدُوْر چولھا چولھو چولھوں چولھے چولہا چُوْلْہا चूल्हा तंदूर तनूर
overseas	پردیش परदेश प्रदेश
overseer	ناظر
owl	الو اُلو उल्लू
own	اپنا अपना
owner	āġā آغا آقا خدا خداوند خُداوَنْد خُداوَنْدو خُداوَنْدوں ذات مالِک مالک आक़ा आग़ा ख़ुदा ख़ुदावंद ज़ात मालिक
ox	گاو گاوو گاووں گاویں
p	؃ ṣ
pace	رفتار रफ़्तार
package	گَٹْھری گَٹْھریاں گَٹْھریو گَٹْھریوں گٹھری गठरी
padlock	تالا ताला
paganism	پاگانیت
page	صفحہ پنا पन्ना सफ़्हा
pagoda	دیول مٹھ پگوڈا देवल पगोडा मठ
paid	ادا ادائیں अदा अदाएँ
