bemuse	کرنا
bend	جھکانا لچکنا تیڑھا کرنا مڑنا خم موڑ اِمالہ پھیر جُھک جُھکانا جُھکنا خمی خمیانا کھانچا لچانا لچکانا لچنا مچکانا مُرکانا مروڑنا مُڑ مڑکانا نَوڑھنا موڑنا
beneath	میں نیچے تلے پائِیں نِیچے
benefactor	ان داتا ہمدرد کار ساہُو ہِتکار مُحسِن
benighted	جہالت میں زدہ جاہِل
benignity	کرم
benignly	سے
benign	کریم مہربان
bent	آڑا آڑی بانکا خم مڑا تیڑھا تیڑھی اڑبنگا اَینڈا پرخم تِرچھا ٹِربنگا ٹیڑھا جُفتہ جھبُّوا جُھکا جُھکاؤ چم خمیدہ راجِع رُجحان کج کمان گُڑمُڑا مائِل مروڑا مُڑا نمِت
bequest	ہبہ میراث ترکہ سنکلپ مِیراث وِرثہ ہِبہ
berate	کرنا چڑھانا گُھرکنا لتاڑنا
bereavement	صدمہ
beset	گھیرا ڈالنا
besides	علاوہ ازیں بائِب جُدا جُز حاشا سِوا سِوائے عِلاوہ ماورا
beside	علاوہ مزید براں سوا پاس ڈِھگ کنے
besiege	محصور گھیرا ڈالنا گھیرنا کرنا نرغہ آگھیرنا بیڑھنا حاصِر حصر گِھرائو
besmirch	کرنا
besot	سوار ہونا
bespectacled	چشمے
bestial	بے
bestir	کلبلانا
bestow	کردہ کرنا ٹکانا داتا
bete	ہوا
betide	ہونا پڑنا
betray	کرنا
betread	رکھنا
betrothal	منگنی سگائی
betterment	بہتری اِفاقہ بِہبود حِکمت
beverage	مشروب اشربہ پان
bevue	خطا
bevy	چڑیوں کا جھرمٹ خواتین جُوہ
bewail	کرنا گریہ
beware	چوکننا رہنا ہُشدار
beweep	بہانا
beweltere	میں لتھڑنا
bewhore	طوائف بنانا
bewilder	پریشان بھٹکانا گھبرانا بُھلانا ہوشربا
bewilderment	پریشانی ارے چکابُو گڑبڑ گڑبڑاہٹ گھبراہٹ
bewitch	جادو کرنا سحر بیدھا
bewray	کرنا پٹ کھولنا
beyond	پرے اُدھر آگے باہر پار پر بہ
bezzel	بے کرنا لٹانا ہڑپ
biannual	سالہ
bias	جانب نظری طرفگی پیچ جنگ جُھکاؤ
bibber	بادہ مے
bible	کتاب انجیل
biblical	کتابی
bicameral	خانہ
bicentenary	سالہ
bicker	جھگڑنا
bidder	لگانے
bid	حکم کہا کہنا لگانا پیش کرنا
bidet	ٹٹو
bide	انتظار کرنا
biennial	سالہ
bier	جنازہ ٹھاٹر ٹھٹھّر ٹھٹھری کھٹیا
bifacial	منہ
biff	سے
bifid	سے پھٹا
bifold	تہہ
bifoliate	پتی
bifurcate	شاخہ ہونا
bigness	عظمت بڑائ بڑائی پردھانتا
bigot	کٹر مُلّاٹا
bike	بھڑ کا چھتہ
bilabial	ہونٹ
bilaterally	جانبی سے
bilateral	جانبہ طرفہ ثُنائی
bilk	دھوکا
billet	پروانہ رُقعہ
billow	بڑی لہر ہلکورا مینڈھا ہِلورا ہِلوری
billowy	موج
billy	ساتھی
bimonthly	ماہی
binary	گنا جفتی سنائ ثُنائی
bind	باندھنا بچانا جکڑ جکڑنا پابند کرنا لپکنا بندھا وابستہ اُچھلنا بائن بردوختہ بستہ پھلانگ تماسُک ٹپاّ جوڑنا جھپٹ چَوکڑی چھاندنا چھلانگ سپاٹا طرارہ کُلانچ لپیٹنا مرَیٹھا جست بھاوند جڑانا حدّہ دربستہ
bing	ڈھیر
bin	چھوٹا ڈبا
biography	سوانہ بِیتی تذکِرہ سِیرت
birdcage	کابک
birthplace	گھر جائے پیدائش جنم بھومی
birthright	پیدائشی
birth	جنم پیدائش اولادت ظہور اِبتدا پَیدائش تُخمہ جاتک سمبھَو
bisect	آدھا کرنا حصے میں کاٹنا ادھیانا
bitch	کتیا عورت کُتیا کُوکری
bitten	گذیدہ ڈسا گزیدہ
bitter	کریلا کڑوا کڑوی چھار شوریدہ مُر چرپرا شورہ
bivouac	پڑاؤ
bi	ہفتوی
blabber	کرنا سوجن بکّی
blab	بک کرنا سوجنا بکبکانا بکواس چڑبڑ زِڑ
blacken	کالا کرنا کلسانا
blackguard	لچا لُچّا لفنگا
blackmail	دھونس دھوکا
blackness	اندھیرا کالا پن کالک کلونس سیاہی اندھیاری سِیاہی کلَونس کولی میچکتائی سواد
blacksmith	آہن لوہار
bladder	مثانہ پھکنا
blade	پر پھلی ورقہ
blah	بکواس
blain	چھالا
blameless	بے گناہ پاک زکی مُنزّہ
blanch	رنگ کاٹنا
blandish	چاپلوسی کرنا پُھسلانا
blandly	سے
blandness	کرنا پھسلانا بناوٹ چکنی چپڑی چونچلے میٹھی باتیں
bland	پھیکا سپاٹ شائستہ بکبکا پِھیکا ہلکا
blankly	کورے پن سے
blank	بے رنگ تکا چوپٹ چتتا ہوا ہکا بکا کورا سادہ سپاٹ ہدف گھبرایا
blare	ڈکارنا للکارنا سے چلانا دھاڑنا چیخنا دھاڑ
blarney	چاپلوسی چکنی چپڑی پتتو
blasé	بھرا
blasphemer	بے
blaspheme	بے حرمتی کرنا گالی جھٹلانا تکذیب
blast	دھماکا جھپپڑ جھونکا لپٹ پھونک تھپیڑا ہونا کرنا بھک لپیٹ
blatant	بے ہودہ منہ پھٹ
blather	پن مفت کی بکواس ٹِلٹِلانا
blaze	لہک لپٹ شعلہ بھڑک کر اعلان کرنا مشتہر چل چلاتی دھوپ چلاتا بھبُوکا پجرنا پرسوز جوال جوَل جھڑپ دہک دہکنا دھدھکنا شُعلہ لُہاب لہِیب
blazon	دکھانا نمائش کرنا
bleach	رنگ اڑانا ہو جانا نِکھارنا
bleakness	بے مہری
bleak	بے رنگ پھیکا مہر چٹیل
blear	ڈھب دھندھلا نمایاں
bleary	چندھا کم ذہن چُندھا چُندھے
bleat	بھیڑ کی طرح چیخنا ڈکرانا ممیانا مِیمیانا مَیں
blebby	چھالوں
bleb	آبلہ چھالا
bleed	کا بہنا کھولنا
bleep	پین
blee	رنگت
blench	ہونا پیچھے ہٹنا سکڑنا
blepharism	پلک کی پھڑکن
blether	مفت کی بک کرنا گپی بکواسی
blight	بے اثر کرنا دھماکا پژمُردہ
blindfold	پٹی باندھنا
blinker	اندھیری
blink	جھپک پلک جھپکنا جھپکانا جھپکی مِچنا
blister	آبلہ چھلوری پھپھولا پرآبلہ پھپکا پھپولا پھلکا پھولا جمرہ جھلکا چکتّا چہکنا چھارُو چھالا چِھلَوری
blither	بکواس
blithe	مگن مسرور زندہ
blitz	بہ ہوائ حملہ
bloat	پھولنا سوجنا اپھار اپھرانا پھَیلنا
blob	دھبہ قطرہ چکتّا
blockade	گھیرا محاصرہ ناکہ گھیرنا حصر گِھرائو گھیراؤ مُحاصرہ بندی
bloc	جماعتوں کی ملکوں
blond	رنگت اور سنہرے
bloodcurdle	ناک
bloodless	بے ہمت مردہ
bloodlette	لہو کاری
bloodlust	کی پیاس
blood	دیت بہا کا دباؤ خوں معائنہ لہو خُونیں فِدیہ لہُو
bloodstream	جوئے
bloodthirsty	کا خوں ہتیارا
bloody	ریز خُونیں
blot	جاذب سیاہی چوس دھبہ لگانا کرنا توہین بٹّا پُٹکی پُھٹکی ٹِیکا چِت چکّان دھبّا کلنک گنڈا لکّہ
blowhard	اکڑ فوں
blow	پھونک کھلنا پھونکنا ہوا چلنا چوٹ گھونسا لپٹ صدمہ ضرب اَوجھڑ پٹکی پُھپکارنا پھٹکا پُھوکنا پُھونک تکان ٹھوک ٹھوکا ٹھونک جھکولا چپیٹ چپیٹا چمیٹا دھاکا دھپ دھپّا دھڑادھڑ دھمُوکا ضربت گھات گِھسّا لطمہ ہاتھ
blowpipe	پھونکنی پھکنی پُھکنی پھُنکنی
blowzy	بے سلیقہ بھدا بھبھوکا
bludgeon	چھوٹی لاٹھی چوب کرنا پٹائ خُتکا
bluebottle	بڑی مکھی
blue	لٹانا بکھیرنا پھیلانا نِیلک نِیلی
bluff	اکھڑ بے چٹان ڈھیٹ گیدڑ بھپکی روکھا گمراہ کرنا چتان دھونس جھانسا بندربھبکی تڑی
bluishness	نیلاہٹ
blunder	کرنا خطا اناڑی اُوکنا
blunt	کرنا ہونا بھُترا تھوترا تھوتھا کُھنڈا گُٹھلا کُند
blur	دھندھلا دھبہ دُھندلا دُھندلی
blush	جھینپنا کھسیانا بِھچنا جھینپ شرمگیں
blustery	اکڑ
board	تختہ کر لگانا جہاز پر ہونا پاٹ پٹرا خُوراکی ہَیئت سوار
boaster	بڑ فاخرہ گپی طرم ڈِینگیا گڑنگی
boastfully	فخریہ
boast	بڑائ کرنا باتیں بگھارنا بڑ ہانکنا ڈینگ ڈینگیں ہنکائ اپھرانا بڑبول بڑائی بَنکار بنکارنا دَھونکنی ڈِینگ فنٹی مُباہات مشِیخت ہنکارنا ہیکڑی
boatman	مانجھی پٹنی ڈانڈی کِھویّا کھیوا کھیوٹ گھٹوار
boat	ناؤ سفینہ جہاز ڈِینگی کھیوا نِواڑا نَوکا
bobbin	انٹی اٹیرن
bocage	کشیدہ کاری
bode	پیش گوئ کرنا
bodybuilder	پہلوان
bodyguard	خاصہ
boffin	سائنس
bogey	بھتنا بھوت ہوّا گُجوا
bogge	پھنسا ہوا
boggle	ہولنا زدہ ہونا ہِچکچانا ہِچکچاہٹ ہِچکنا
bogus	کھوٹا
bog	ڈبونا پانک دھسان
boldness	آزادہ ہمت جسارت نڈر پنا بہادری تجاسُر جُرات جِگرا دِیدہ دھڑلّا زہرہ شہامت نہمت ہِیاؤ
bolster	پشت پناہی کرنا تکیہ وِسادہ
bombardier	توپچی
bond	بندھن کاغذ مچلکہ بانڈز باندھنُو بندھ پربندھ پرگت تمسکّ ٹِیپ چِپکن عُقدہ عہد مُچلکہ وثِیقہ رابطہ
bonehead	بدھو
bonemeal	ہڈی کا چورا
bonny	خوبصورت
bony	پتلا کڑیل ہڈّیلا
boob	چھوچی
booby	پگل خانہ مہلک بدھو
bookelet	کتابچہ
bookishness	کتابی پن
bookish	کتابی کِتابی
bookseller	کتاب بیچنے
boondocks	دیہات جنگل
boondoggle	چاقو کا پیٹی
boorishness	پن پھہڑ اکھڑپن دِہقانیت
boorish	دہقانی قصباتی اکھڑّ بھاٹا دِہقانی ناتراشیدہ ہُوش
boor	دیہاتی گاؤدی
boost	آگے دھکیلنا تکمیل کریں کرنا بہتر
bootie	بچوں کا جوتا
bootless	بے فائدہ
bootmaker	موچی
boot	تسمہ جوتا چکمہ کالبُد
booty	لوٹ گھلوا لُوٹ
boozy	ہوش
bop	گھونسا تھپپڑ
bordello	چکلہ قحبہ خانہ
boredom	اکتاہٹ اُچاٹی اُکتاہٹ
bosom	سینہ انکوار چُھوچُھو سِینہ کِنار کَولا چھاتی
botch	پھوڑا گھپلا کرنا
both	دونوں ہردو
botulism	کلمگی زہر
boulder	چٹان
bouncer	ڈینگ مارنے گپی لپاڑیا
bounce	چوکڑی بھرنا ٹپ ٹپاّ چَوکڑی لپک پھردھاکہ چٹخا پھست
boundless	بے کران اپار
bountiful	کریم اُدار
bounty	عطیہ کرم اکرام پرتاب دِہش کِرپا کرَم
bouquet	گچھا دستہ کی دستۂگل گُلدستہ
bowel	انتڑی جٹھر
bowl	بادیہ کاسہ کٹورا پیالہ پَیمانہ جام رکاب طاس
bowman	تیر دھانک
boxer	گھونسے مکے
boyhood	پن پِسری لڑکپن
bozo	پگلوٹ
brace	کسنا جُگل چڑھا جمل
brackish	کھارا ریہڑ نمکین
braggart	دکھاوٹی گپی جھوٹا کورا لفنگا مغرور موجی نخرے طرم بڑبولا ڈِینگیا گڑنگی
brag	ڈینگ ہانکنا ڈینگیں گپ بگھارنا دکھاوٹ جھوٹ بڑائی بمکنا بنکارنا چھانٹنا دَھونکنی ڈِینگ ہانک ہیکڑ ہیکڑی
braid	چوٹی گوندھنا بِیندھنا جُھٹیا چُٹیا گُوندھنا
brain	ذہن ادمغہ ذہانت کھوپڑی بھیجا
brainy	تیز ٹھوس
brandish	ہتھیار لہرانا گُھمانا
brash	بے
brass	پیتل اژدھات پِیتل رُوئِیں
bravado	گیدڑ بھپکی
brawl	ہاتھا پائ لڑائ اُچاپت اِشتعالک اُشتُلُم پکڑدھکڑ تہتُّک ٹنٹا جھڑپ جِھکندا جھگڑا جھگڑنا چِھیچھالیدر غَیںپَیں
brawn	پٹھوا
brawny	کثرتی
bray	ڈھین کرنا کچلنا کوٹنا
brazier	انگیٹھی بھرتیا کسیر ٹھٹھیرا
breach	کسر پھوٹ رخنہ پُھوٹ توڑ ٹُوٹ کسَر کسرات گھٹّا انہ
breakdown	جواب دے جانا تجزیہ کرنا
breakwater	موج
breast	آئینہ چھاتی سینہ چُوچی دُدّھی دُودھی سِینہ کَولا
breathe	آخری ہچکی توڑنا جانا کرنا کر ہو اُساس نفسہ
breathtake	کرنے
breathy	کی
breech	دھڑ پشت پُٹھّا سروال
breeder	نسل کرنے پالن ہار
breed	افزائش ڈھنگ نسل بڑھانا پالنا پوسنا پیدا کرنا پالن پانی پروردہ پوسا تھان خانگیّت
breezily	سے
brevet	درجہ
brewery	بوزہ خانہ گاہ کی بھٹی
brew	بوزہ کرنا کھینچنا بنانا
briar	کانٹے جھاڑی
bricklayer	راج سیمنٹ ڈالنے
brick	اینٹ املا اِینٹ پجاوہ
bridegroom	دولہا نوشہ بنڑا دُلہا دُولھا لڑکا نَوشہ
bride	دلہن بنڑی بنی بہو دُلہن دُلھن دُولھن لاڈو لڑکی
bridge	کا ایک کھیل پُل جسر پل
briefly	بارے
brief	حکم نامہ خلاصہ جانگیا ڈھائی کوتاہ تیز
brigade	دستہ
brigand	ڈاکو ڈکیت لٹیرا ڈکَیت
brighten	کھلانا نکھارنا چمکنا نکھرنا تجلیہ جھلکانا دہکانا لِشکانا نِکھارنا جلا اُجلانا
brilliancy	بہا چمک جوت جُت
brilliantly	طور پر
brilliant	بھڑک چمکیلا ذہین بِراجمان چٹکیلا سوہا وہّاج
brimful	ریز بھرپور پُورمپُور چھلکتاہوا مُنہامنھ
brim	گھیرا ڈبڈبانا
brine	کھارا پانی سمندر
bring	وجود نکالنا پر اجاگر کرنا پالنا پوسنا پہنچوانا شائع لائو نے کو یں
brinjal	بھانٹا بتاؤں بھنٹا
briskly	جھپا جھپ رواں لپالپ
briskness	پھرتی پُھرتی چٹک سپاٹا
brisk	پھرتیلا تیز بِکٹ پُھرتیلا جھپ رواں ہال دَھونتال
briton	انگریز برطانوی
brittle	کاغذی کرکرا پُھوٹک چُرچُرا خستہ کُرکُری کھڑنک
broadband	نشریہ
broadcast	کرنا شائع شہرت پھیلایا ہوا نشرِیّہ
broadminde	خیال
brokerage	آڑہت
broker	آڑہتی واسطہ
brook	جو کرنا چشمہ سہارنا نہر
broom	جاروب جھاڑو بُہارنی جارُو جارُوب جھاڑُو رڑکا
brothel	چکلہ کوٹھا طوائف گھر چکلا چَوک
broth	جوش جھول نِسوت
brouhaha	قہقہہ ٹھٹھا
browbeat	گھڑکی گھڑکنا دپٹنا
brow	جبین متّھا
bruin	بھورا ریچھ
bruise	کوفتہ پچی چورا کرنا کچلنا کوٹنا پیٹنا چوٹ صدمہ زخم پِچّی چبوڑ چِتیّ چُٹیانا چوٹل چوٹیلا چُور چینٹ گومڑا گھارا
brush	جھاڑنا کرنا کوچی لگانا پُچارا رُفتہ
brushwood	جھاڑی جڑیٹا جُھونگا
brutalise	بے رحم یا کٹر بنانا
bucket	بالٹی ڈول خرگیں کُونڈی
buck	بکرا ہرن بک کرنا ہرنا
budget	میزانیہ بجٹ تکدِمہ تکنیکی
budge	ٹس سے ہونا
buffoonery	ہذل بھانڈپن تماخِرہ ہزل
buffoon	مسخرہ بھانڈ بھکوا بھنڈ بھنڈیلا چڈّا ماٹُھو مُچھندر ہزّال
bugaboo	بھوت پریت ہوا جُوجُو ہوّا
bugbear	ہوا چِڑ چِڑھ کنکٹا ہابُوڑا ہوّا
bugle	کوس
bulk	ڈیل ڈھیر جسامت کثرت تھوک ڈِیل
bulky	عظیم جسیم موٹا اجگر بھاری بھرا دھٹینگر دُھمپال دھوکر ڈھپُّو ہیکڑ
bulla	مہر
bulldoze	دھمکی دھونس جمانا
bully	ڈپٹ دھونس جمانا ہونا تڑی دِھرانا دھمکانا دَھونس ہیکڑی
bulrush	ناگر موتھا
bumbaze	دھوکا پلٹ
bumble	گڑ بڑ بھن بھنانا بھناتا
bumptious	جسور مغرور
bumpy	ناہموار
bum	مفت خورہ نگوڑا نکھٹو کرنا چُوتڑ گانڈ
bunch	گانٹھ گروہ گچھا خوشہ پنڈا بنانا کرنا جُھرمٹ چُنگ چھتّا حُزمہ گڈّا
bungle	بگڑنا گھپلا کرنا بِگاڑ
bungler	اناڑی
bung	پیپے کی ڈاٹ
bunker	پناہ گاہ
bunkum	بکواس ڈھکوسلا نمائ
bunk	چمک نمائش ظاہر دھوکا
bunting	جھنڈی الوِیہ
bunt	دھکیلنا پیچھے ہٹنا دھکا
burble	کڑ کڑانا
burden	ہوا بوجھ پلا تکلیف بھار ٹوکرا وزیرانہ بگھار
burdensome	بھاری گراں بِکٹ پہاڑ دُوبھر
bureaucratic	خانہ پری افسرانہ
bureaucrat	ضابطہ
bureau	میز محکمہ
burgee	جھنڈی
burgeon	غنچہ کلی شگوفہ
burgh	قصبہ شہر
burial	کفن مٹی
bury	دفینہ کرنا گاڑنا خاک ڈالنا مٹی توپنا ٹوپنا جنِین گاڑا گڑونا گڑے
burlap	ٹاٹ
burlesque	مضحکہ
burliness	جسامت
burn	جلا ہوا لگنا پھکنا پتنگے لگانا پھونک اِلتہاب بُھرنڈا بھُلسانا بھُوننا پجرنا پھُکا پُھکنا پُھوکنا تاپ تفتہ تفتیدہ تفسیدہ جارنا جارُو جل جلانا جلاؤُ جھلاّنا جھلجھلانا جھنکارنا چرچراہٹ چہکا چہکنا داہ داہنا دگدھ دہانا دہک دہکنا دہم دھدکار رَوراٹ سوختہ سوزاں سوزِندہ فُروختہ کلّانا لُہاب لہر تپِش
bursar	خزانچی
burst	پھاڑنا پھوڑنا بھڑکنا کھلنا پھٹنا پھوٹنا پھٹ پُھوٹا پُھوٹنا
busboy	چھوٹا
bush	گھنی جھاڑی بُوٹا جھاڑ جھنکاڑ چھاڑ
busily	سے
businesslike	قاعدہ ضابطہ
businessman	کاروباری تاجِر سیٹھ
busk	آمادہ ہونا لباہ پہننا
buster	چھوٹا لڑکا
bustier	انگیا چولی
bustle	دھوم چہل پہل گہما گہمی ہلچل کھلبلی بدھاوا بکھیڑا پررونق پھڑپھڑیا چِکلّس دُھوم سماں
butea	ڈھاک
buttock	کولہا اعجاب پُٹھّا چُوتڑ کاچھ کچھ کُولا کُولھا
button	کاج گھنڈی بُوتام تُکمہ ٹُنّا گُھنڈی بٹن
buttress	اڑ پُشتہ
butt	ہدف پِیپا ٹکّر ٹکرانا
buxom	چنچل جسم
by	تھوڑے سے تھوڑی کسر ہاتھ کا بذریعہ روئے موجب وجہ ذریعہ بہ پاہ کو پر نے کی کے بِ
bygone	پچھلا پِچھلا گُزشتہ
bystander	تماشائ تماشائی شاہِد
byword	کہاوت ضرب کتھن
caballero	گھڑ سوار
cabal	جتھہ گروہ سانٹھ گانٹھ
cabby	بگھی
cabinet	بڑھئ کابینہ
cabin	کوٹھری چفتہ کمرہ کھولی
cable	لنگر پیغام کرنا مہیہ لہاس
caboodle	بھیڑ ہجوم سارے کا ذخیرہ
caboose	جہازی باورچی خانہ
cabretta	بھیڑ کھال
cabriolet	بگھی پہیہ گاڑی
cab	گاڑی اڈا ٹیکسی بگھی اکا
cacafogo	اگلتا
cachet	مہر
cache	چور خانہ دفینہ
cackler	بکی گپی
cackle	بک کرنا بڑبڑانا گپ کڑ کڑانا بڑبڑ
cacophonist	بے
cacophonous	بے
cacophony	بے پن کرخت
cactus	پھنی تھوہر
cadaverous	کم جیسا ڈراؤنا
caddish	بے کمینہ
caddy	چائے کا ڈبا ڈبیا
cadence	آہنگ قافیہ لہجہ
cadet	چھوٹا بیٹا
cade	ہاتھ کا پالا بچھڑا پیپا
cadger	مفت پھیری
cadge	بھیک مفت کرنا
café	قہوہ خانہ
cage	پنجرہ پِنجر پھٹک گھونچا
cahoot	ساجھا
cajole	پھسلانا بھڑمبا پُچکارنا پنڈھلانا پُھسلا پُھسلانا
calculate	اندازہ کرنا لگانا جچاتُلا چالاک حساب
calf	بچھڑا پاڑا ادلا باچھا بچھڑو بچھیلا بھَیں پالت پڈّا گُوسالہ
calibrate	کرنا
calibre	وجاہت
calligraphy	خطاتی کتابت کِتابت لِکھت
calliper	کانٹا سرل چاپ
callously	بے رحمی سے
callow	بے داڑھی کورا نالائق چِبِلاّ کچّا
calm	آہستہ پرسکون اِسکات امن بُجھا تِھر تھیر ٹھنڈا دِھیر ساکِن سُکُون
calory	حرارہ
caltrop	سنگھاڑا بکھڑا خسک گوکھرُو
calumny	شاخسانہ بُہتان جوڑ چٹّا
cameleopard	زرافہ
camelrider	سانڈنی سوار
camerman	عکاس
cammoca	کم
campaign	جنگ میں ہونا جنگی کاروائ معرکہ مہم مُہِم ترمیم
camphoric	کافوری
camphor	کافور کپور کافُور کپُور
camp	چھاؤنی خیمہ پڑاؤ کرنا گاڑنا ڈالنا پڑائو چھائونی کمپُو گوٹ لشکر اردو
canaliculus	سوراخ
canalisation	نہر
canalise	نہر کرنا
canal	نہر انہار جُوئے کول کھالا
canard	جھوٹی گپ ہوائی
cancan	ایک طرح کا ناچ
cancellate	سوراخ
cancellous	سوراخ
cancel	کرنا محکوک
cancer	سرطان اڈیٹھ آکِلہ کرَک
candelabrum	چہل
candidly	خالصانہ صادقانہ کھول
candlelight	کی
candle	سراج بٹیّ سِراج قِندیل
candour	بے ریائ صفائ
candy	بڑھیا کے مٹھائ کی آبلُوچ
canine	کتے جیسا
canister	چائے چاروں کا ڈبہ پِیپا
cannibalistic	خورانہ
cannibal	ہم جنس
cannikin	چھوٹا ڈبا
cannily	چالاکی سے
cannonbal	کا گولہ
cannoneer	توپچی
cannon	چلانا قذافہ
canny	ذہین چالاک
canoe	ڈونگا ڈونگی ڈِینگی
canon	ضابطہ کینن ضابِطہ فہرست
canopy	سائبان شامیانہ انباری چتر چھتر چھتری رِواق شامِیانہ عریش
canorous	آہنگ
cantabile	اور لہراتی
cantaloup	چھوٹا خربوزہ
cantankerous	مزاج
cantation	مناجات
cant	ترچھا
cantilever	پایہ
cantillate	مناجات کرنا
cantle	گوشہ
canton	قسم
canvass	کرنا چندہ جائزہ رائے منگنا
canvas	کرمچ پردہ کِرمچ
canyon	درہ
capitalism	سرمایہ
capitate	گھنڈی
capitation	جزیہ
capitol	کا
capote	چوغہ لبادہ
caprice	موج
capricious	موجی لہری ہوائی ہولُو
captious	نقطہ چین
captivate	رجھانا شیشے میں اتارنا سحر انگیز باندھنا بِھرٹ رِجھانا غلطاں گِروِیدہ
captor	اثر کرنے
carambola	کمرکھ
caravan	کار قافلہ راحِلہ کارواں کُوچ
carbonise	جلا ہوا
carbon	کویلہ
cardamom	الائچی اِلاچی اِلائچی بٹوا
career	مشغلہ پیشہ
carefree	بے فکر پیٹ بھرا وارثتہ انکنٹک بِہاری راجا سُبک
carefully	ہولے سنبھل کر سے
careless	بے دھیان پرواہ اُچٹتا بھُلکّڑ ذاہِل راعِن سُبک کِھلنڈرا لاپروا وارستہ الّھڑ
caress	لاڈ کرنا پچ کارنا سے ہاتھ پھیرنا سہلانا چاچن رائوچائو
cargo	کھیپ
caricature	خاکہ اڑانا مسخاکہ
carnage	گھمسان ریزی مُقاتلہ ہان ہلّاکی
carnal	جنسی شہوانی
carouse	ناؤ
carrier	نامہ برِندہ حامِلہ
carrion	جانور
carry	اچکنا ڈھونا لے جانا اٹھانا اٹھالینا اُٹھانا آرِندہ دھارن دھارنا دھاری کشاں پہنچانا بھرنا نشانہ
cartilage	کری
carve	کندہ کاٹنا کرنا کُھدائی کھودنا گڑت
cascade	جھرنا جھری چُوائو
casement	دریچہ جھروکا غُرفہ
case	گھر صندوق صورت معاملہ مقدمہ کیس امر پیٹی چولا حادِثہ صُورت صِیغہ کھوری کھول مُقدّمہ
cashier	فوتہ خزانچی روکڑیا
cask	چوبی پیپا پِیپا
cassia	موٹی چینی
cast	ڈال ڈالنا دے ڈھالنا پھینکنا قرعہ سانچا اُترن افگندہ چھانا ڈھال
casually	ارادہ ناگاہ
casualty	واقعہ زخمی
casual	بے قاعدہ تکلف اِتّفاقیہ
casuist	فقیہ مجتہد مفتی
catacomb	مردہ خانہ
catalogue	فہرست پٹیّ فِہرست
cataract	موتیا پُھلّا مانڈا
catastrophe	بلائے گہانی اندھیر پُٹکی
catchment	علاقہ گیرہ طاس
catechu	کتھا کتھّا
catharisis	اسہال صفائ
cathay	چین
cathedral	گرجہ کلیسہ
catty	جیسا گربہ چالاک
caucasian	کوہ
cauldron	ہنڈا کڑہاؤ پتیلا کڑاہ کڑھائو
caulker	کالپتی
causeway	پل پُل
caustically	آمیزہ
caustic	کھارا تیز چھار
cauterise	لگانا
cavalier	شہسوار
caviller	نقطہ چین
cavil	شاخسانہ ٹوکنا
cavity	جوف پیٹ پیٹا اجواف پُٹ تھوتھ گڑھا کوٹر کہفہ کھانچا کھڈّا کھول
caw	کائیں کرنا قاں
cease	جنگ بندی کرنا رکنا تھمنا
ceaselessly	رکے لگا
cedar	سدرہ
celebrate	نامی رچانا مشہور منعقدکرنا
celebrity	شہرت مشاہیر
cellar	اب تہہ خانہ بھَورا بھَونرا
cell	گوشہ حجرہ خلیہ کوٹھری بھاکسی حُجرہ خلِیّہ کُلبہ
cement	جوڑنا اہار چسپاں چسپیدہ
censure	ہجو نکوہش کرنا ٹوکنا اپواد دِھکّار کچوکا
centralise	کرنا
centrifugal	گریز
ceremonious	پرتکلف
certificate	چٹھی صداقت نامہ وسیقہ چِٹھّی
certify	یافتہ کرنا
chaff	بھوسی پھٹکن بُور بُھرکس بُھس بھُوسی پھک چھان چھانَس سبُوس کُٹیّ کِھلّی کِھیلی لانک
chagrin	غمگین رنجیدہ رنج
chalk	کھریا کھلی سے لکھنا چُھوئی سفیدہ مکَول چاک
chalky	چونا بھرا
challenge	آگے کرنا للکارنا دعویٰ للکار ٹکّر ٹوک چُنَوتی ہنکارنا
chamber	کمرہ خانہ پیشاب حجرہ گاہ حُجرہ کوٹھا
chameleon	گرگٹ بُوقلموں گِرگٹ
champagne	جھاگ
champignon	کھمبی چھتری
championship	میر چیمپین
champ	جگالی کرنا
chanter	گایک مطرب نغمہ
chant	زمزمہ الاپ ٹیرنا جھرلو
chaos	انتظام نظمی ہڑ ہبڑدھبڑ ہڑاہڑی ہڑبڑ ہڑبَونگ
chapbook	کتابچہ
chap	چاک کرنا کاٹنا تڑکانا رُوڑھا
character	چال چلن پانی رنگ ڈھنگ خط سِیرت
charcoal	کوالہ کوئلا
chariot	رتھ جرِٹ کمانی
charming	نکیلا شیریں بھاتا چھبیلی سوہن سوہنا سُہانا کٹیلا کراری مدُھر موہن موہنا نُکیلا نمکین
chaser	کندہ کار ٹوہیا
chassis	ڈھانچا ڈھچر
chasten	راہ پر لگا ہوا سدھا کرنا پاک
chaste	پاکیزہ چلن طاہر ٹکسالی پاک ٹھیٹھ زکی شُستہ طاہِر مُستظرفہ نِیمَی
chastise	کرنا سیدھا پِیٹنا چھڑنا
chattel	جائداد منقولہ اٹالا اشیا بکھیڑا
chatter	بھڑ بھڑیا گپی چہکنا کائیں کرنا کچر بک ٹر ٹرّا ٹرٹرکرنا ٹرٹرانا جلپ جھکنا زٹل
chatterer	جھکی بڑبڑیا بکّی جھکّی چخیا
chattiness	پن
chat	چیت بک گپ
chaussure	چپل جوتا پاپوش
chauvinism	جنگجویانہ شاونیت
chauvinistically	جنگجویانہ طور پر
chauvinistic	جنگجویانہ
chauvin	جوشیلا
